time,,,,,,,
0.0,1597412630.8960261,5512655,5385297,-2132,-70,-4989,-9319,
0.004,1597412630.8961005,5518069,5377192,2442,4382,-230,-4523,
0.008,1597412630.8961437,5523433,5371169,6801,8643,4323,-80,
0.012,1597412630.8961866,5526749,5365493,9240,11042,6773,2450,
0.016,1597412630.8962286,5518027,5350230,2517,4450,-276,-4697,
0.02,1597412630.8962705,5512803,5341007,-2087,-26,-5006,-9226,
0.024,1597412630.8963158,5518174,5345039,2572,4535,-120,-4325,
0.028,1597412630.8963566,5523300,5351514,6808,8578,4264,-1,
0.032,1597412630.8963954,5526741,5358936,9306,11100,6727,2482,
0.036000000000000004,1597412630.8964374,5518027,5356812,2503,4397,-268,-4693,
0.04000000000000001,1597412630.89648,5512552,5360344,-2265,-265,-5080,-9422,
0.04400000000000001,1597412630.8965225,5518099,5377236,2535,4411,-277,-4596,
0.048000000000000015,1597412630.896564,5523470,5396120,6882,8679,4262,-36,
0.05200000000000002,1597412630.8966143,5526730,5414828,9297,11071,6798,2439,
0.05600000000000002,1597412630.8966584,5518165,5423450,2628,4478,-154,-4600,
0.060000000000000026,1597412630.896712,5512651,5436519,-2230,-260,-5070,-9380,
0.06400000000000003,1597412630.8967538,5517972,5461545,2372,4332,-319,-4534,
0.06800000000000003,1597412630.8967948,5523462,5487494,6757,8627,4244,-71,
0.07200000000000004,1597412630.8968346,5526786,5511751,9322,11157,6785,2553,
0.07600000000000004,1597412630.8968728,5518179,5524278,2663,4465,-184,-4632,
0.08000000000000004,1597412630.8969104,5512582,5539675,-2394,-220,-5198,-9478,
0.08400000000000005,1597412630.8969479,5517969,5565576,2293,4311,-232,-4512,
0.08800000000000005,1597412630.896986,5523266,5590603,6692,8461,4205,-90,
0.09200000000000005,1597412630.8970225,5526611,5612537,9177,10985,6712,2376,
0.09600000000000006,1597412630.8970604,5518115,5621147,2652,4500,-141,-4703,
0.10000000000000006,1597412630.8971035,5512490,5631007,-2459,-395,-5317,-9600,
0.10400000000000006,1597412630.8971884,5518057,5650099,2372,4279,-288,-4528,
0.10800000000000007,1597412630.8972297,5523431,5666833,6814,8599,4287,-8,
0.11200000000000007,1597412630.8972836,5526911,5679326,9437,11214,6880,2612,
0.11600000000000008,1597412630.897323,5518198,5677202,2649,4547,-188,-4582,
0.12000000000000008,1597412630.8973966,5512460,5675438,-2276,-293,-5244,-9461,
0.12400000000000008,1597412630.8974724,5517860,5682177,2383,4194,-362,-4578,
0.12800000000000009,1597412630.8975484,5523359,5686357,6846,8538,4266,-41,
